Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestShowAllProductsInProductsPage,Chrome 66.0.3359.139,,2018-05-09 10:56:28,2018-05-09 10:57:14,45.878s,PASSED
,,,,,,
Test Cases/TESTCASE-A,Chrome 66.0.3359.139,"When the user is in the Products page, all the available products are shown in the web page",2018-05-09 10:56:28,2018-05-09 10:56:46,17.702s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-09 10:56:29,2018-05-09 10:56:31,2.784s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-09 10:56:31,2018-05-09 10:56:44,12.304s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:44,2018-05-09 10:56:44,0.181s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:44,2018-05-09 10:56:44,0.120s,PASSED
click,Chrome 66.0.3359.139,,2018-05-09 10:56:44,2018-05-09 10:56:44,0.112s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:44,2018-05-09 10:56:45,1.095s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:45,2018-05-09 10:56:45,0.041s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:45,2018-05-09 10:56:45,0.041s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:45,2018-05-09 10:56:45,0.042s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:45,2018-05-09 10:56:45,0.045s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-09 10:56:45,2018-05-09 10:56:46,0.661s,PASSED
,,,,,,
Test Cases/TESTCASE-A,Chrome 66.0.3359.139,"When the user is in the Products page, all the available products are shown in the web page",2018-05-09 10:56:46,2018-05-09 10:57:00,13.541s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-09 10:56:46,2018-05-09 10:56:48,1.965s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-09 10:56:48,2018-05-09 10:56:57,9.313s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:57,2018-05-09 10:56:57,0.140s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:57,2018-05-09 10:56:58,0.120s,PASSED
click,Chrome 66.0.3359.139,,2018-05-09 10:56:58,2018-05-09 10:56:58,0.095s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:58,2018-05-09 10:56:59,1.076s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:59,2018-05-09 10:56:59,0.040s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:59,2018-05-09 10:56:59,0.045s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:59,2018-05-09 10:56:59,0.043s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:59,2018-05-09 10:56:59,0.042s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-09 10:56:59,2018-05-09 10:57:00,0.652s,PASSED
,,,,,,
Test Cases/TESTCASE-A,Chrome 66.0.3359.139,"When the user is in the Products page, all the available products are shown in the web page",2018-05-09 10:57:00,2018-05-09 10:57:14,14.284s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-09 10:57:00,2018-05-09 10:57:01,1.947s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-09 10:57:01,2018-05-09 10:57:11,9.995s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:57:11,2018-05-09 10:57:12,0.173s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:57:12,2018-05-09 10:57:12,0.127s,PASSED
click,Chrome 66.0.3359.139,,2018-05-09 10:57:12,2018-05-09 10:57:12,0.096s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:57:12,2018-05-09 10:57:13,1.085s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:57:13,2018-05-09 10:57:13,0.039s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:57:13,2018-05-09 10:57:13,0.044s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:57:13,2018-05-09 10:57:13,0.041s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:57:13,2018-05-09 10:57:13,0.043s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-09 10:57:13,2018-05-09 10:57:14,0.682s,PASSED
