Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestShowAllProductsInProductsPage,Chrome 66.0.3359.139,,2018-05-09 10:55:47,2018-05-09 10:56:08,20.529s,PASSED
,,,,,,
Test Cases/TESTCASE-A,Chrome 66.0.3359.139,"When the user is in the Products page, all the available products are shown in the web page",2018-05-09 10:55:47,2018-05-09 10:56:08,20.200s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-09 10:55:48,2018-05-09 10:55:50,2.753s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-09 10:55:50,2018-05-09 10:56:05,14.265s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:05,2018-05-09 10:56:05,0.214s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-09 10:56:05,2018-05-09 10:56:05,0.119s,PASSED
click,Chrome 66.0.3359.139,,2018-05-09 10:56:05,2018-05-09 10:56:05,0.127s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:05,2018-05-09 10:56:07,1.594s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:07,2018-05-09 10:56:07,0.056s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:07,2018-05-09 10:56:07,0.048s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:07,2018-05-09 10:56:07,0.050s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-09 10:56:07,2018-05-09 10:56:07,0.050s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-09 10:56:07,2018-05-09 10:56:08,0.660s,PASSED
